,Country,Years,lever_floor-intensity,living space,lever_nonres-floorarea,floor area in commercial and public buildings,lever_pkm,average distance travelled,lever_freight_tkm,transported goods,lever_diet,meat consumption,lever_fwaste,food waste
0,Netherlands,2020,4,56.32655491515091,4,557390.0,4,15536.208046586164,4,143.94117346429584,4,351.05,4,490.06768800000015
1,Netherlands,2025,4,54.295188083465504,4,557390.0,4,15366.494137746558,4,136.02440892375975,4,269.4055,4,436.9976477142864
2,Netherlands,2030,4,52.18590104393451,4,557390.0,4,15171.092736953486,4,128.10764438322326,4,232.29430000000005,4,332.5459311428573
3,Netherlands,2035,4,50.01322735514561,4,557390.0,4,14941.473831899513,4,120.19087984268724,4,195.18320000000006,4,280.0386788571427
4,Netherlands,2040,4,47.79370017868521,4,557390.0,4,14684.49270374819,4,112.27411530215078,4,158.07220000000004,4,227.53142657142877
5,Netherlands,2045,4,45.537139904008406,4,557390.0,4,14401.843427807777,4,112.27411530215078,4,120.96090000000002,4,175.02417428571428
6,Netherlands,2050,4,43.25070123009291,4,557390.0,4,14094.888246804056,4,112.27411530215078,4,83.84970000000001,4,122.51692200000004
