,Country,Years,lever_floor-intensity,living space,lever_nonres-floorarea,floor area in commercial and public buildings,lever_pkm,average distance travelled,lever_freight_tkm,transported goods,lever_diet,meat consumption,lever_fwaste,food waste
0,Poland,2020,4,29.294625690637297,4,483610.0,4,8929.048907146336,4,243.81596243814437,4,318.75,4,581.38736
1,Poland,2025,4,28.155348792922496,4,483610.0,4,8860.021848777487,4,230.4060845040469,4,247.4379,4,518.8132828571428
2,Poland,2030,4,26.7307969991353,4,483610.0,4,8692.349021909744,4,216.99620656994819,4,215.0233,4,394.5128514285711
3,Poland,2035,4,25.1641924457744,4,483610.0,4,8460.389196860602,4,203.58632863585032,4,182.6087,4,332.221348571429
4,Poland,2040,4,23.5339776769397,4,483610.0,4,8200.679887914865,4,190.1764507017526,4,150.1941,4,269.929845714286
5,Poland,2045,4,21.872039197254,4,483610.0,4,7932.914567821932,4,190.1764507017526,4,117.7794,4,207.63834285714313
6,Poland,2050,4,20.1836350410873,4,483610.0,4,7658.270819768594,4,190.1764507017526,4,85.3649,4,145.34684
