,Country,Years,lever_floor-intensity,living space,lever_nonres-floorarea,floor area in commercial and public buildings,lever_pkm,average distance travelled (inland+international),lever_freight_tkm,transported goods (inland+international),lever_diet,meat consumption,lever_fwaste,food waste
0,Greece,2020,4,56.611676893625194,4,76680.0,4,10271.065963506791,4,56.41563236181062,4,252.45,4,537.49128
1,Greece,2025,4,55.11102829720478,4,76680.0,4,10264.394507571327,4,53.312772581910956,4,200.9895,4,478.550112857143
2,Greece,2030,4,53.505954169688096,4,76680.0,4,10308.070286275011,4,50.2099128020115,4,177.59829999999997,4,364.72622571428604
3,Greece,2035,4,51.772693213003095,4,76680.0,4,10349.21750807355,4,47.10705302211183,4,154.20739999999998,4,307.13787428571385
4,Greece,2040,4,49.931749286673096,4,76680.0,4,10359.616203632537,4,44.00419324221229,4,130.81609999999998,4,249.5495228571426
5,Greece,2045,4,48.00927154108479,4,76680.0,4,10326.030102139926,4,44.00419324221229,4,107.42499999999998,4,191.96117142857162
6,Greece,2050,4,46.02723759872859,4,76680.0,4,10245.233700700748,4,44.00419324221229,4,84.0338,4,134.37282000000002
