,Country,Years,lever_floor-intensity,living space,lever_nonres-floorarea,floor area in commercial and public buildings,lever_pkm,average distance travelled,lever_freight_tkm,transported goods,lever_diet,meat consumption,lever_fwaste,food waste
0,Slovakia,2020,4,32.46715841863989,4,98250.00000000001,4,10959.929765262055,4,29.445421332928127,4,189.54999999999995,4,481.0427840000001
1,Slovakia,2025,4,30.756517009995996,4,98250.00000000001,4,10537.12044711546,4,27.825923159617016,4,157.9389,4,428.70986599999947
2,Slovakia,2030,4,29.055564503950695,4,98250.00000000001,4,10125.55524163745,4,26.206424986305983,4,143.5702,4,326.42188914285686
3,Slovakia,2035,4,27.400063705363397,4,98250.00000000001,4,9753.45415091047,4,24.586926812994957,4,129.20139999999998,4,274.881590857143
4,Slovakia,2040,4,25.771772138761097,4,98250.00000000001,4,9418.454102240248,4,22.96742863968394,4,114.83279999999998,4,223.34129257142837
5,Slovakia,2045,4,24.136269775251495,4,98250.00000000001,4,9102.64721067932,4,22.96742863968394,4,100.46409999999999,4,171.80099428571432
6,Slovakia,2050,4,22.471129670055095,4,98250.00000000001,4,8788.626670582755,4,22.96742863968394,4,86.09519999999998,4,120.26069600000002
