,Country,Years,lever_floor-intensity,living space,lever_nonres-floorarea,floor area in commercial and public buildings,lever_pkm,average distance travelled (inland+international),lever_freight_tkm,transported goods (inland+international),lever_diet,meat consumption,lever_fwaste,food waste
0,Bulgaria,2020,4,54.981094639790406,4,89610.0,4,6227.902492497789,4,22.939906467734154,4,193.8,4,483.2341680000001
1,Bulgaria,2025,4,53.9948853045526,4,89610.0,4,6114.995207018544,4,21.67821161200873,4,161.2512,4,430.6930962857141
2,Bulgaria,2030,4,52.6783506381913,4,89610.0,4,5961.178367850518,4,20.416516756283347,4,146.4564,4,327.9088997142861
3,Bulgaria,2035,4,51.1892399225267,4,89610.0,4,5782.2762924453855,4,19.15482190055797,4,131.6616,4,276.13381028571416
4,Bulgaria,2040,4,49.6097751963268,4,89610.0,4,5591.466842906605,4,17.893127044832642,4,116.8666,4,224.3587208571425
5,Bulgaria,2045,4,47.9768648230648,4,89610.0,4,5396.32572331535,4,17.893127044832642,4,102.0718,4,172.58363142857172
6,Bulgaria,2050,4,46.2991816474954,4,89610.0,4,5197.510131148248,4,17.893127044832642,4,87.2769,4,120.80854200000003
