,Country,Years,lever_floor-intensity,living space,lever_nonres-floorarea,floor area in commercial and public buildings,lever_pkm,average distance travelled,lever_freight_tkm,transported goods,lever_diet,meat consumption,lever_fwaste,food waste
0,Slovenia,2020,4,36.2877372212042,4,14120.0,4,11760.59109614732,4,15.689482363785007,4,233.75,4,547.924156
1,Slovenia,2025,4,34.1558211105829,4,14120.0,4,11206.608128337482,4,14.826560833776808,4,188.7642,4,488.1064797142854
2,Slovenia,2030,4,32.1675715847867,4,14120.0,4,10737.148280985612,4,13.963639303768629,4,168.3163,4,371.8056772857145
3,Slovenia,2035,4,30.285561320349,4,14120.0,4,10341.102980954249,4,13.10071777376045,4,147.868,4,313.0995177142855
4,Slovenia,2040,4,28.4390377288315,4,14120.0,4,9988.192675606273,4,12.237796243752303,4,127.4201,4,254.39335814285678
5,Slovenia,2045,4,26.5782185411987,4,14120.0,4,9652.004408446077,4,12.237796243752303,4,106.972,4,195.6871985714288
6,Slovenia,2050,4,24.6775594500176,4,14120.0,4,9312.318199332198,4,12.237796243752303,4,86.52379999999998,4,136.981039
