,Country,Years,lever_floor-intensity,living space,lever_nonres-floorarea,floor area in commercial and public buildings,lever_pkm,average distance travelled,lever_freight_tkm,transported goods,lever_diet,meat consumption,lever_fwaste,food waste
0,France,2020,4,48.76288091442001,4,938280.0,4,14461.510023493658,4,573.9125781895629,4,385.90000000000003,4,542.3602080000001
1,France,2025,4,47.164281621449604,4,938280.0,4,14526.486305381857,4,542.3473863891371,4,293.32550000000003,4,483.031413428571
2,France,2030,4,45.410839768817006,4,938280.0,4,14594.885460034498,4,510.78219458871155,4,251.24610000000004,4,368.0301411428569
3,France,2035,4,43.522851239121906,4,938280.0,4,14612.620722537727,4,479.21700278828405,4,209.16710000000003,4,309.92011885714317
4,France,2040,4,41.53426057967611,4,938280.0,4,14555.31489280611,4,447.651810987859,4,167.08770000000004,4,251.8100965714284
5,France,2045,4,39.475903369054706,4,938280.0,4,14424.733040340094,4,447.651810987859,4,125.00830000000002,4,193.7000742857144
6,France,2050,4,37.36901002628141,4,938280.0,4,14230.472684802333,4,447.651810987859,4,82.92920000000002,4,135.59005200000001
