,Country,Years,lever_floor-intensity,living space,lever_nonres-floorarea,floor area in commercial and public buildings,lever_pkm,average distance travelled,lever_freight_tkm,transported goods,lever_diet,meat consumption,lever_fwaste,food waste
0,Ireland,2020,4,49.75702208469399,4,81730.0,4,16016.79222015619,4,17.12737350432796,4,343.4,4,577.77514
1,Ireland,2025,4,47.80860056748149,4,81730.0,4,15889.658676451942,4,16.18536796158992,4,264.5653,4,515.1335028571426
2,Ireland,2030,4,45.747764682732196,4,81730.0,4,15749.637931101697,4,15.24336241885189,4,228.73139999999998,4,392.0617021428572
3,Ireland,2035,4,43.5716359020733,4,81730.0,4,15537.257471906189,4,14.301356876113857,4,192.89749999999995,4,330.1572228571429
4,Ireland,2040,4,41.301772557094,4,81730.0,4,15226.278103003373,4,13.359351333375809,4,157.0637,4,268.252743571428
5,Ireland,2045,4,38.97430222909409,4,81730.0,4,14846.660696536193,4,13.359351333375809,4,121.22969999999997,4,206.34826428571463
6,Ireland,2050,4,36.6128964342275,4,81730.0,4,14431.844023128499,4,13.359351333375809,4,85.39579999999998,4,144.443785
